0.001066326	0.2499865	0.5119719	0.548317	-1610121
0.001045873	0.2500279	0.5370572	0.4074687	-1607092
0.001133565	0.2490751	0.4925226	0.4595777	-1612500
0.001024206	0.250307	0.5037655	0.4729991	-1606605
0.001122764	0.2492632	0.4985099	0.5038928	-1612117
0.001072561	0.2501139	0.4669227	0.5446197	-1612179
0.001022948	0.2500343	0.4795197	0.4708102	-1610249
0.001122679	0.2493831	0.4978082	0.4773921	-1612110
0.001071129	0.2494805	0.527189	0.4083864	-1610825
0.001093957	0.2498297	0.4993067	0.4719483	-1614358
0.001026878	0.2498251	0.5019606	0.4734149	-1608812
0.001082009	0.2497792	0.4900496	0.4835612	-1611889
0.001167554	0.2462446	0.5594547	0.3420011	-1609259
0.001012012	0.2501093	0.5028458	0.4788904	-1609085
0.001105962	0.2484346	0.4918684	0.4671144	-1612833
0.001042492	0.2496069	0.4820186	0.5881754	-1610182
0.001127172	0.2478229	0.6273205	0.2694206	-1608937
0.001088156	0.2503851	0.4993618	0.479509	-1611451
0.001070351	0.248436	0.5708342	0.2489047	-1612288
0.001072761	0.2489357	0.5318697	0.3933239	-1608118
0.001022921	0.2500175	0.5032613	0.4152759	-1608278
0.001057185	0.2503062	0.486734	0.4584447	-1611542
0.001019087	0.250027	0.501225	0.5021382	-1613709
0.001094162	0.2495529	0.5030839	0.4757539	-1611063
0.001056811	0.2508225	0.4584226	0.5715927	-1611365
0.001076299	0.2494024	0.5056954	0.4655175	-1609449
0.00108629	0.2498039	0.5209204	0.4890645	-1606951
0.00107983	0.2491612	0.5002518	0.4781999	-1610387
0.001109392	0.2489569	0.5011963	0.4695368	-1612130
0.001077212	0.2497866	0.4986385	0.4761566	-1612078
0.001084559	0.2492967	0.5164193	0.4246992	-1608824
0.0009699236	0.2533043	0.4439624	0.9862829	-1618722
0.001105429	0.2490039	0.5053101	0.5091027	-1611383
0.001073585	0.2499036	0.5282482	0.4084384	-1613449
0.001056263	0.2497748	0.560092	0.3468691	-1609626
0.001068057	0.2504714	0.5195546	0.469181	-1610652
0.001075654	0.2491856	0.5363202	0.3673084	-1609311
0.001003939	0.2509579	0.4633344	0.5044449	-1610893
0.0009835544	0.2515942	0.4394984	0.9446414	-1617519
0.001022598	0.2494421	0.5089418	0.456655	-1607978
0.001106931	0.2477913	0.5207225	0.3957625	-1608287
0.001087685	0.2492981	0.4974204	0.4789654	-1609446
0.001051152	0.2487325	0.535114	0.3791779	-1610955
0.001115835	0.2496764	0.4666038	0.562896	-1610706
0.00114982	0.2486344	0.4604055	0.51019	-1614357
0.001111331	0.2491641	0.500235	0.4799807	-1608790
0.001098998	0.2492195	0.4968373	0.4801323	-1607820
0.001063848	0.2496019	0.480058	0.5414752	-1610842
0.001034623	0.2497607	0.4654836	0.5518267	-1611813
0.001048707	0.2501574	0.5106531	0.5534559	-1610074
0.001055974	0.249934	0.5048203	0.4944927	-1605924
