0.00122400267392168	0.0493436071184587	0.327027612065701	0.492680568259814	0.0574571032929054	0.0832694859748708	-1250186.19330282
0.00111889370457825	0.0525395597654852	0.325289497745095	0.488119682504524	0.0572510485166867	0.0803963911136256	-1248828.30910477
0.00122001763482876	0.0496793600068504	0.330035909749952	0.491435759248797	0.0570227723432718	0.0828890945798768	-1248390.10160427
0.00108462973669362	0.0584825489682511	0.326799522705674	0.495922507960844	0.0580341837352947	0.0836138855677623	-1251605.03942454
0.00112320094870836	0.0548974793394811	0.326941950093455	0.495926223424733	0.0592956857455965	0.0875132974232322	-1249344.58142568
0.00117764198951612	0.0495854885186597	0.328634050900884	0.496265751242186	0.0561024017236817	0.0845027947068153	-1248128.55662761
0.00121572827366212	0.0503404015710551	0.327037497195029	0.487597955532466	0.0574369379268903	0.0810993614845526	-1251526.24499285
0.00121964954284856	0.0500994157301986	0.319820508327803	0.497553603141195	0.0587322733259689	0.0841223724195364	-1248507.80031339
0.00114932411797999	0.0496915378588096	0.330455057957276	0.484704417520331	0.0572788191837755	0.0833218409184272	-1247619.33586821
0.00121625811761178	0.0475007847612016	0.327682829730673	0.490274054065528	0.0577097766895712	0.0851106679507004	-1250432.97363198
0.00126632666626765	0.049029493956239	0.324418852637998	0.497159218766913	0.0575843616908321	0.0830784444890513	-1248334.51481788
0.00130388208612493	0.0465268377922164	0.320417857475658	0.494117544706143	0.057531712058678	0.0795462990346627	-1251990.15131753
0.00106935285862158	0.0498647402786492	0.329821942417767	0.496242035675913	0.0573746703975573	0.0842605226313313	-1248588.92583755
0.00125082523999944	0.0493741268442925	0.328896176659904	0.492422428400365	0.0564731286622287	0.0846936914323993	-1249853.30802025
0.00108464867895669	0.0518918431061988	0.329818390861147	0.486205219243021	0.0590684145184703	0.0842551167523763	-1252041.48889988
0.00121844377230518	0.0508693612918846	0.327238167235241	0.48660728278103	0.0587206743134853	0.0855488044497618	-1250497.02477073
0.00114673399371191	0.0529752755888201	0.325031255389802	0.499682203997624	0.0563503097647718	0.082142498176951	-1250974.89916162
0.00114557259779152	0.0499204401619086	0.324467330577635	0.494767691783447	0.0575313700555604	0.0848442572696145	-1246573.00414471
0.00115441961269943	0.0492147267412764	0.328617969849965	0.496194905643652	0.0563472548139415	0.0824005313048792	-1248588.1280097
0.0010902627542074	0.052021567689028	0.329630177627209	0.486528507461672	0.0581080082933965	0.0886628241977543	-1247268.9695143
0.00126395430312237	0.0486138500169569	0.330595808608635	0.490700701985432	0.0563680047438041	0.0833178429084863	-1247637.08060314
