Anc	Der	PanelFreq	Num
0	11	0.44	1
0	11	0.8	1
0	11	0.81	1
0	11	0.87	1
0	11	0.98	1
0	12	0.11	1
0	12	0.39	1
0	12	0.81	1
0	12	0.91	1
0	12	0.96	1
0	13	0.16	1
0	13	0.6	1
0	13	0.61	1
0	13	0.62	2
0	13	0.66	1
0	13	0.89	1
0	13	0.95	1
0	13	0.98	1
0	14	0.07	1
0	14	0.15	1
0	14	0.24	1
0	14	0.29	1
0	14	0.3	1
0	14	0.38	1
0	14	0.41	1
0	14	0.42	1
0	14	0.46	1
0	14	0.48	1
0	14	0.57	1
0	14	0.6	1
0	14	0.61	1
0	14	0.62	1
0	14	0.68	1
0	14	0.73	1
0	14	0.74	1
0	14	0.75	1
0	14	0.76	1
0	14	0.82	1
0	14	0.87	1
0	15	0.03	1
0	15	0.07	1
0	15	0.15	2
0	15	0.2	1
0	15	0.38	2
0	15	0.43	1
0	15	0.54	1
0	15	0.6	1
0	15	0.63	2
0	15	0.64	1
0	15	0.69	1
0	15	0.74	1
0	15	0.77	1
0	15	0.79	2
0	15	0.81	2
0	15	0.83	1
0	15	0.84	2
0	15	0.86	1
0	15	0.88	1
0	15	0.89	1
0	15	0.93	1
0	15	0.94	1
0	15	0.96	1
0	15	0.97	1
0	15	0.98	1
0	15	0.99	1
0	16	0.04	1
0	16	0.17	1
0	16	0.2	1
0	16	0.25	1
0	16	0.26	2
0	16	0.29	1
0	16	0.35	1
0	16	0.36	1
0	16	0.42	1
0	16	0.44	1
0	16	0.51	1
0	16	0.55	2
0	16	0.57	1
0	16	0.6	2
0	16	0.62	2
0	16	0.63	3
0	16	0.64	2
0	16	0.65	1
0	16	0.66	1
0	16	0.69	1
0	16	0.71	1
0	16	0.72	1
0	16	0.73	2
0	16	0.74	3
0	16	0.77	1
0	16	0.78	1
0	16	0.79	1
0	16	0.8	2
0	16	0.82	1
0	16	0.83	2
0	16	0.84	2
0	16	0.86	2
0	16	0.87	3
0	16	0.88	2
0	16	0.9	3
0	16	0.91	3
0	16	0.92	1
0	16	0.93	1
0	16	0.94	1
0	16	0.97	1
0	16	0.98	2
0	16	0.99	5
0	17	0.1	1
0	17	0.15	1
0	17	0.19	1
0	17	0.22	2
0	17	0.26	1
0	17	0.27	1
0	17	0.29	2
0	17	0.31	1
0	17	0.35	1
0	17	0.36	1
0	17	0.37	1
0	17	0.39	2
0	17	0.4	1
0	17	0.41	1
0	17	0.44	1
0	17	0.46	3
0	17	0.47	1
0	17	0.48	2
0	17	0.49	1
0	17	0.5	1
0	17	0.52	1
0	17	0.53	1
0	17	0.58	3
0	17	0.59	1
0	17	0.6	2
0	17	0.61	2
0	17	0.62	1
0	17	0.63	2
0	17	0.64	1
0	17	0.65	2
0	17	0.66	3
0	17	0.69	2
0	17	0.7	3
0	17	0.72	3
0	17	0.73	2
0	17	0.74	3
0	17	0.75	3
0	17	0.76	4
0	17	0.77	2
0	17	0.78	2
0	17	0.79	1
0	17	0.8	6
0	17	0.81	2
0	17	0.82	4
0	17	0.83	1
0	17	0.85	2
0	17	0.86	2
0	17	0.87	3
0	17	0.88	1
0	17	0.9	6
0	17	0.91	1
0	17	0.93	1
0	17	0.94	6
0	17	0.95	3
0	17	0.96	4
0	17	0.97	3
0	17	0.98	6
0	17	0.99	6
0	18	0.03	2
0	18	0.11	1
0	18	0.12	1
0	18	0.16	1
0	18	0.17	2
0	18	0.18	1
0	18	0.19	2
0	18	0.2	1
0	18	0.22	2
0	18	0.24	4
0	18	0.26	1
0	18	0.28	1
0	18	0.3	1
0	18	0.33	1
0	18	0.35	1
0	18	0.36	1
0	18	0.4	1
0	18	0.41	1
0	18	0.42	2
0	18	0.43	1
0	18	0.44	1
0	18	0.45	4
0	18	0.46	4
0	18	0.47	2
0	18	0.48	2
0	18	0.49	1
0	18	0.5	3
0	18	0.51	1
0	18	0.52	1
0	18	0.53	4
0	18	0.55	2
0	18	0.56	4
0	18	0.57	1
0	18	0.59	2
0	18	0.6	6
0	18	0.61	1
0	18	0.62	3
0	18	0.63	3
0	18	0.64	2
0	18	0.65	4
0	18	0.66	4
0	18	0.67	4
0	18	0.68	4
0	18	0.69	3
0	18	0.7	2
0	18	0.71	1
0	18	0.72	2
0	18	0.73	4
0	18	0.74	4
0	18	0.75	3
0	18	0.76	5
0	18	0.77	3
0	18	0.78	7
0	18	0.8	2
0	18	0.81	4
0	18	0.82	3
0	18	0.83	8
0	18	0.84	6
0	18	0.85	4
0	18	0.86	3
0	18	0.87	5
0	18	0.88	8
0	18	0.89	2
0	18	0.9	2
0	18	0.91	4
0	18	0.92	3
0	18	0.94	5
0	18	0.95	6
0	18	0.96	3
0	18	0.97	7
0	18	0.98	5
0	18	0.99	7
0	19	0.01	1
0	19	0.03	1
0	19	0.05	1
0	19	0.09	1
0	19	0.1	1
0	19	0.15	2
0	19	0.18	1
0	19	0.19	6
0	19	0.2	1
0	19	0.21	1
0	19	0.22	2
0	19	0.24	2
0	19	0.25	1
0	19	0.27	1
0	19	0.28	2
0	19	0.3	2
0	19	0.31	3
0	19	0.32	1
0	19	0.33	3
0	19	0.34	2
0	19	0.35	2
0	19	0.36	1
0	19	0.37	1
0	19	0.38	2
0	19	0.39	1
0	19	0.4	3
0	19	0.41	3
0	19	0.42	2
0	19	0.43	2
0	19	0.44	5
0	19	0.45	3
0	19	0.46	4
0	19	0.47	4
0	19	0.48	4
0	19	0.49	2
0	19	0.5	3
0	19	0.51	6
0	19	0.52	1
0	19	0.53	1
0	19	0.54	1
0	19	0.55	4
0	19	0.56	4
0	19	0.57	4
0	19	0.58	5
0	19	0.59	1
0	19	0.6	2
0	19	0.61	7
0	19	0.62	7
0	19	0.63	3
0	19	0.64	8
0	19	0.65	1
0	19	0.66	5
0	19	0.67	7
0	19	0.68	7
0	19	0.69	3
0	19	0.7	1
0	19	0.71	3
0	19	0.72	2
0	19	0.73	2
0	19	0.74	2
0	19	0.75	2
0	19	0.76	2
0	19	0.77	4
0	19	0.78	5
0	19	0.79	3
0	19	0.8	7
0	19	0.81	6
0	19	0.82	5
0	19	0.83	8
0	19	0.84	10
0	19	0.85	3
0	19	0.86	9
0	19	0.87	7
0	19	0.88	7
0	19	0.89	7
0	19	0.9	7
0	19	0.91	7
0	19	0.92	9
0	19	0.93	4
0	19	0.94	9
0	19	0.95	7
0	19	0.96	7
0	19	0.97	8
0	19	0.98	5
0	19	0.99	8
0	20	0.04	2
0	20	0.07	1
0	20	0.08	1
0	20	0.11	2
0	20	0.12	1
0	20	0.13	1
0	20	0.14	1
0	20	0.15	1
0	20	0.17	1
0	20	0.18	1
0	20	0.2	3
0	20	0.21	3
0	20	0.22	1
0	20	0.25	1
0	20	0.26	1
0	20	0.27	2
0	20	0.28	3
0	20	0.29	3
0	20	0.3	2
0	20	0.32	2
0	20	0.33	3
0	20	0.34	5
0	20	0.35	2
0	20	0.36	1
0	20	0.37	2
0	20	0.38	1
0	20	0.39	3
0	20	0.4	2
0	20	0.41	4
0	20	0.42	5
0	20	0.43	3
0	20	0.44	3
0	20	0.45	1
0	20	0.46	7
0	20	0.47	5
0	20	0.48	5
0	20	0.49	6
0	20	0.5	1
0	20	0.51	4
0	20	0.52	3
0	20	0.53	5
0	20	0.54	3
0	20	0.55	2
0	20	0.56	2
0	20	0.57	7
0	20	0.58	2
0	20	0.59	3
0	20	0.6	5
0	20	0.61	8
0	20	0.62	5
0	20	0.63	6
0	20	0.64	11
0	20	0.65	1
0	20	0.66	4
0	20	0.67	7
0	20	0.68	7
0	20	0.69	3
0	20	0.7	3
0	20	0.71	5
0	20	0.72	6
0	20	0.73	7
0	20	0.74	4
0	20	0.75	4
0	20	0.76	8
0	20	0.77	7
0	20	0.78	13
0	20	0.79	4
0	20	0.8	10
0	20	0.81	11
0	20	0.82	3
0	20	0.83	10
0	20	0.84	7
0	20	0.85	13
0	20	0.86	10
0	20	0.87	8
0	20	0.88	10
0	20	0.89	11
0	20	0.9	11
0	20	0.91	15
0	20	0.92	15
0	20	0.93	8
0	20	0.94	8
0	20	0.95	16
0	20	0.96	14
0	20	0.97	14
0	20	0.98	20
0	20	0.99	10
0	21	0.03	1
0	21	0.05	1
0	21	0.06	3
0	21	0.07	1
0	21	0.09	2
0	21	0.1	2
0	21	0.11	1
0	21	0.13	4
0	21	0.15	2
0	21	0.16	2
0	21	0.18	2
0	21	0.19	2
0	21	0.2	4
0	21	0.21	1
0	21	0.22	3
0	21	0.23	1
0	21	0.24	4
0	21	0.25	3
0	21	0.26	3
0	21	0.27	3
0	21	0.28	2
0	21	0.29	4
0	21	0.3	8
0	21	0.31	4
0	21	0.32	3
0	21	0.34	2
0	21	0.35	5
0	21	0.36	6
0	21	0.37	4
0	21	0.38	3
0	21	0.39	3
0	21	0.4	5
0	21	0.41	7
0	21	0.42	6
0	21	0.43	5
0	21	0.44	7
0	21	0.45	3
0	21	0.46	5
0	21	0.47	4
0	21	0.48	6
0	21	0.49	5
0	21	0.5	3
