Anc	Der	PanelFreq	Num
0	10	0.61	1
0	11	0.67	1
0	11	0.96	1
0	12	0.32	1
0	12	0.59	1
0	12	0.68	1
0	12	0.71	2
0	12	0.73	1
0	12	0.83	1
0	12	0.89	1
0	12	0.94	1
0	12	0.98	1
0	13	0.5	1
0	13	0.8	1
0	13	0.81	1
0	13	0.83	1
0	13	0.94	1
0	14	0.25	1
0	14	0.37	1
0	14	0.43	1
0	14	0.48	1
0	14	0.5	1
0	14	0.56	1
0	14	0.61	1
0	14	0.67	1
0	14	0.69	1
0	14	0.73	1
0	14	0.81	1
0	14	0.84	2
0	14	0.93	1
0	14	0.97	1
0	14	0.98	2
0	14	0.99	1
0	15	0.08	1
0	15	0.09	1
0	15	0.27	1
0	15	0.29	1
0	15	0.33	1
0	15	0.38	2
0	15	0.49	1
0	15	0.5	1
0	15	0.52	2
0	15	0.55	1
0	15	0.58	1
0	15	0.6	1
0	15	0.63	1
0	15	0.64	2
0	15	0.66	1
0	15	0.69	1
0	15	0.71	1
0	15	0.73	1
0	15	0.74	2
0	15	0.75	1
0	15	0.77	2
0	15	0.78	1
0	15	0.79	1
0	15	0.83	2
0	15	0.85	1
0	15	0.87	2
0	15	0.97	1
0	16	0.03	1
0	16	0.11	1
0	16	0.13	1
0	16	0.15	1
0	16	0.22	1
0	16	0.24	2
0	16	0.3	1
0	16	0.33	1
0	16	0.41	1
0	16	0.42	1
0	16	0.44	1
0	16	0.46	3
0	16	0.47	1
0	16	0.48	1
0	16	0.49	1
0	16	0.5	4
0	16	0.51	1
0	16	0.53	1
0	16	0.54	1
0	16	0.55	1
0	16	0.56	1
0	16	0.6	1
0	16	0.62	1
0	16	0.63	1
0	16	0.64	2
0	16	0.65	1
0	16	0.67	1
0	16	0.69	2
0	16	0.7	2
0	16	0.74	2
0	16	0.75	1
0	16	0.77	3
0	16	0.78	1
0	16	0.81	1
0	16	0.82	1
0	16	0.84	3
0	16	0.85	2
0	16	0.86	3
0	16	0.88	2
0	16	0.89	1
0	16	0.9	1
0	16	0.91	2
0	16	0.92	2
0	16	0.93	2
0	16	0.94	2
0	16	0.96	1
0	16	0.98	2
0	16	0.99	2
0	17	0.12	1
0	17	0.24	1
0	17	0.26	1
0	17	0.3	1
0	17	0.33	1
0	17	0.39	1
0	17	0.41	2
0	17	0.45	1
0	17	0.48	2
0	17	0.51	1
0	17	0.52	1
0	17	0.53	2
0	17	0.54	1
0	17	0.55	1
0	17	0.56	1
0	17	0.57	4
0	17	0.59	1
0	17	0.61	1
0	17	0.62	1
0	17	0.65	1
0	17	0.67	3
0	17	0.68	1
0	17	0.69	2
0	17	0.7	4
0	17	0.72	2
0	17	0.74	1
0	17	0.77	1
0	17	0.79	1
0	17	0.8	3
0	17	0.81	3
0	17	0.82	1
0	17	0.83	2
0	17	0.84	3
0	17	0.85	1
0	17	0.86	2
0	17	0.87	4
0	17	0.88	2
0	17	0.89	1
0	17	0.9	5
0	17	0.91	3
0	17	0.92	3
0	17	0.93	2
0	17	0.94	3
0	17	0.95	7
0	17	0.96	6
0	17	0.97	6
0	17	0.98	5
0	17	0.99	2
0	18	0.05	1
0	18	0.11	1
0	18	0.16	1
0	18	0.17	1
0	18	0.19	1
0	18	0.2	1
0	18	0.23	2
0	18	0.25	1
0	18	0.26	1
0	18	0.27	2
0	18	0.28	2
0	18	0.29	2
0	18	0.35	1
0	18	0.36	1
0	18	0.38	2
0	18	0.39	2
0	18	0.4	1
0	18	0.41	1
0	18	0.42	3
0	18	0.43	1
0	18	0.44	2
0	18	0.45	1
0	18	0.46	2
0	18	0.47	8
0	18	0.48	2
0	18	0.51	3
0	18	0.52	3
0	18	0.53	2
0	18	0.54	2
0	18	0.55	2
0	18	0.56	1
