Anc	Der	PanelFreq	Num
0	10	0.81	1
0	11	0.86	1
0	12	0.93	1
0	13	0.46	1
0	13	0.74	1
0	13	0.8	1
0	14	0.01	1
0	14	0.52	1
0	14	0.67	1
0	14	0.72	1
0	14	0.74	1
0	14	0.83	1
0	14	0.92	1
0	14	0.95	1
0	15	0.52	1
0	15	0.59	1
0	15	0.74	1
0	15	0.76	1
0	15	0.79	1
0	15	0.84	1
0	15	0.85	1
0	15	0.88	1
0	16	0.53	1
0	16	0.63	1
0	16	0.7	1
0	16	0.71	2
0	16	0.73	1
0	16	0.74	1
0	16	0.76	2
0	16	0.8	1
0	16	0.81	1
0	16	0.84	1
0	16	0.88	2
0	16	0.93	1
0	16	0.95	1
0	16	0.96	1
0	16	0.97	1
0	16	0.99	1
0	17	0.36	1
0	17	0.45	2
0	17	0.63	1
0	17	0.7	2
0	17	0.71	2
0	17	0.73	1
0	17	0.74	1
0	17	0.79	1
0	17	0.8	2
0	17	0.83	2
0	17	0.84	1
0	17	0.85	1
0	17	0.86	1
0	17	0.87	2
0	17	0.89	2
0	17	0.9	3
0	17	0.91	2
0	17	0.93	1
0	17	0.95	1
0	17	0.96	3
0	17	0.97	2
0	18	0.17	1
0	18	0.38	1
0	18	0.39	1
0	18	0.53	1
0	18	0.56	1
0	18	0.7	1
0	18	0.72	2
0	18	0.74	1
0	18	0.75	1
0	18	0.78	2
0	18	0.8	1
0	18	0.82	1
0	18	0.84	1
0	18	0.85	4
0	18	0.87	3
0	18	0.88	3
0	18	0.89	2
0	18	0.9	5
0	18	0.91	2
0	18	0.92	3
0	18	0.93	3
0	18	0.94	4
0	18	0.95	4
0	18	0.96	3
0	18	0.97	1
0	18	0.98	2
0	19	0.37	1
0	19	0.42	1
0	19	0.55	1
0	19	0.58	2
0	19	0.59	1
0	19	0.66	1
0	19	0.67	2
0	19	0.69	1
0	19	0.73	1
0	19	0.76	1
0	19	0.77	2
0	19	0.78	4
0	19	0.8	5
0	19	0.81	1
0	19	0.83	3
0	19	0.84	3
0	19	0.85	4
0	19	0.86	1
0	19	0.88	2
0	19	0.89	3
0	19	0.9	4
0	19	0.91	3
0	19	0.93	4
0	19	0.94	2
0	19	0.95	2
0	19	0.96	3
0	19	0.97	3
0	19	0.98	3
0	19	0.99	3
0	20	0.46	1
0	20	0.48	1
0	20	0.52	4
0	20	0.53	1
0	20	0.55	1
0	20	0.59	1
0	20	0.6	2
0	20	0.63	2
0	20	0.64	1
0	20	0.66	2
0	20	0.67	3
0	20	0.68	2
0	20	0.69	4
0	20	0.7	2
0	20	0.71	1
0	20	0.72	1
0	20	0.73	1
0	20	0.74	1
0	20	0.75	2
0	20	0.76	2
0	20	0.78	1
0	20	0.79	2
0	20	0.8	3
0	20	0.81	4
0	20	0.82	2
0	20	0.83	1
0	20	0.84	1
0	20	0.85	4
0	20	0.86	2
0	20	0.87	7
0	20	0.88	4
0	20	0.89	4
0	20	0.9	3
0	20	0.91	5
0	20	0.92	5
0	20	0.93	2
0	20	0.94	11
0	20	0.95	4
0	20	0.96	10
0	20	0.97	7
0	20	0.98	13
0	20	0.99	6
0	21	0.34	1
0	21	0.35	1
0	21	0.38	1
0	21	0.39	1
0	21	0.46	1
0	21	0.52	1
0	21	0.53	1
0	21	0.54	1
0	21	0.55	2
0	21	0.59	1
0	21	0.62	1
0	21	0.63	1
0	21	0.64	1
0	21	0.66	1
0	21	0.67	1
0	21	0.69	1
0	21	0.7	5
0	21	0.71	3
0	21	0.72	4
0	21	0.75	2
0	21	0.76	1
0	21	0.77	4
0	21	0.78	2
0	21	0.79	4
0	21	0.8	2
0	21	0.81	1
0	21	0.82	1
0	21	0.83	2
0	21	0.84	1
0	21	0.85	3
0	21	0.86	7
0	21	0.87	3
0	21	0.88	3
0	21	0.89	3
0	21	0.9	7
0	21	0.91	9
0	21	0.92	2
0	21	0.93	7
0	21	0.94	3
0	21	0.95	6
0	21	0.96	6
0	21	0.97	4
0	21	0.98	4
0	21	0.99	5
0	22	0.11	1
0	22	0.29	1
0	22	0.3	1
0	22	0.5	3
0	22	0.51	1
0	22	0.52	1
0	22	0.57	1
0	22	0.58	3
0	22	0.59	2
0	22	0.6	5
0	22	0.61	1
0	22	0.62	1
0	22	0.64	1
0	22	0.65	2
0	22	0.66	3
0	22	0.67	4
0	22	0.69	2
0	22	0.7	1
0	22	0.71	1
0	22	0.72	2
0	22	0.73	3
0	22	0.74	3
0	22	0.75	4
0	22	0.76	3
0	22	0.77	1
0	22	0.78	1
0	22	0.79	4
0	22	0.8	1
0	22	0.81	6
0	22	0.82	3
0	22	0.83	6
0	22	0.84	3
0	22	0.85	3
0	22	0.86	10
0	22	0.87	7
0	22	0.88	7
0	22	0.89	3
0	22	0.9	7
0	22	0.91	7
0	22	0.92	5
0	22	0.93	7
0	22	0.94	4
0	22	0.95	12
0	22	0.96	13
0	22	0.97	8
0	22	0.98	12
0	22	0.99	9
0	23	0.29	1
0	23	0.32	1
0	23	0.34	1
0	23	0.4	1
0	23	0.41	1
0	23	0.44	1
0	23	0.49	1
0	23	0.5	1
0	23	0.52	1
0	23	0.53	2
0	23	0.55	1
0	23	0.56	1
0	23	0.58	1
0	23	0.59	2
0	23	0.6	3
0	23	0.61	2
0	23	0.63	1
0	23	0.64	1
0	23	0.65	2
0	23	0.66	2
0	23	0.67	2
0	23	0.68	4
0	23	0.69	6
0	23	0.7	5
0	23	0.71	2
0	23	0.72	2
0	23	0.73	1
0	23	0.74	2
0	23	0.75	4
0	23	0.76	3
0	23	0.77	3
0	23	0.78	8
0	23	0.79	4
0	23	0.8	3
0	23	0.81	3
0	23	0.82	5
0	23	0.83	3
0	23	0.84	4
0	23	0.85	6
0	23	0.86	8
0	23	0.87	14
0	23	0.88	5
0	23	0.89	5
0	23	0.9	7
0	23	0.91	12
0	23	0.92	8
0	23	0.93	5
0	23	0.94	15
0	23	0.95	13
0	23	0.96	28
0	23	0.97	12
0	23	0.98	14
0	23	0.99	17
0	24	0.2	1
0	24	0.23	1
0	24	0.3	2
0	24	0.31	1
0	24	0.35	1
