Anc	Der	PanelFreq	Num
0	11	0.12	1
0	11	0.77	1
0	12	0.07	1
0	12	0.86	1
0	13	0.01	1
0	13	0.53	1
0	13	0.9	1
0	13	0.91	1
0	13	0.96	1
0	13	0.98	1
0	14	0.07	1
0	14	0.51	1
0	14	0.58	1
0	14	0.59	1
0	14	0.6	1
0	14	0.73	1
0	14	0.81	1
0	14	0.85	1
0	14	0.87	1
0	14	0.94	1
0	14	0.98	1
0	15	0.08	1
0	15	0.09	1
0	15	0.25	1
0	15	0.33	1
0	15	0.64	1
0	15	0.65	1
0	15	0.67	1
0	15	0.74	1
0	15	0.77	1
0	15	0.79	1
0	15	0.82	1
0	15	0.86	1
0	15	0.87	1
0	15	0.88	1
0	15	0.89	1
0	15	0.9	1
0	15	0.94	1
0	15	0.95	1
0	15	0.97	2
0	15	0.98	1
0	15	0.99	1
0	16	0.01	2
0	16	0.05	1
0	16	0.06	2
0	16	0.12	1
0	16	0.17	1
0	16	0.32	1
0	16	0.39	1
0	16	0.42	1
0	16	0.45	1
0	16	0.52	1
0	16	0.57	2
0	16	0.64	1
0	16	0.66	1
0	16	0.67	1
0	16	0.72	1
0	16	0.75	1
0	16	0.78	1
0	16	0.8	1
0	16	0.81	3
0	16	0.86	1
0	16	0.88	1
0	16	0.9	1
0	16	0.92	1
0	16	0.93	2
0	16	0.94	1
0	16	0.95	1
0	16	0.96	3
0	16	0.98	1
0	16	0.99	1
0	17	0.03	1
0	17	0.06	1
0	17	0.08	1
0	17	0.09	1
0	17	0.11	1
0	17	0.13	1
0	17	0.14	1
0	17	0.17	2
0	17	0.18	1
0	17	0.2	2
0	17	0.24	2
0	17	0.26	2
0	17	0.27	1
0	17	0.31	1
0	17	0.32	1
0	17	0.36	1
0	17	0.38	1
0	17	0.4	1
0	17	0.43	2
0	17	0.46	1
0	17	0.47	2
0	17	0.49	2
0	17	0.51	2
0	17	0.53	1
0	17	0.54	1
0	17	0.57	1
0	17	0.58	1
0	17	0.6	1
0	17	0.63	1
0	17	0.64	1
0	17	0.66	2
0	17	0.67	1
0	17	0.74	2
0	17	0.75	2
0	17	0.76	1
0	17	0.77	2
0	17	0.78	1
0	17	0.79	2
0	17	0.81	2
0	17	0.83	1
0	17	0.84	1
0	17	0.85	1
0	17	0.88	3
0	17	0.9	1
0	17	0.91	2
0	17	0.93	1
0	17	0.94	1
0	17	0.95	3
0	17	0.98	5
0	17	0.99	3
0	18	0.06	1
0	18	0.1	1
0	18	0.13	1
0	18	0.15	1
0	18	0.17	1
0	18	0.2	2
0	18	0.21	1
0	18	0.22	2
0	18	0.23	1
0	18	0.26	1
0	18	0.28	1
0	18	0.29	2
0	18	0.3	1
0	18	0.31	1
0	18	0.33	1
0	18	0.35	1
0	18	0.37	2
0	18	0.38	1
0	18	0.43	1
0	18	0.44	1
0	18	0.45	2
0	18	0.47	1
0	18	0.48	1
0	18	0.49	1
0	18	0.5	1
0	18	0.52	1
0	18	0.54	1
0	18	0.55	1
0	18	0.56	1
0	18	0.57	2
0	18	0.59	1
0	18	0.62	1
0	18	0.63	1
0	18	0.67	1
0	18	0.68	4
0	18	0.69	5
0	18	0.7	4
0	18	0.71	4
0	18	0.72	1
0	18	0.73	1
0	18	0.74	1
0	18	0.75	1
0	18	0.76	1
0	18	0.77	5
0	18	0.78	3
0	18	0.79	2
0	18	0.8	2
0	18	0.81	2
0	18	0.83	1
0	18	0.84	1
0	18	0.85	2
0	18	0.86	2
0	18	0.87	1
0	18	0.88	3
0	18	0.89	3
0	18	0.9	2
0	18	0.91	1
0	18	0.92	3
0	18	0.93	1
0	18	0.94	2
0	18	0.95	4
0	18	0.97	1
0	18	0.98	10
0	18	0.99	4
0	19	0.01	1
0	19	0.02	2
0	19	0.04	2
0	19	0.07	3
0	19	0.08	1
0	19	0.12	1
0	19	0.14	1
0	19	0.15	3
0	19	0.16	3
0	19	0.17	1
0	19	0.22	2
0	19	0.23	1
0	19	0.27	3
0	19	0.29	1
0	19	0.34	2
0	19	0.35	2
0	19	0.4	2
0	19	0.41	2
0	19	0.43	4
0	19	0.45	2
0	19	0.46	1
0	19	0.48	2
0	19	0.49	2
0	19	0.5	1
0	19	0.52	4
0	19	0.53	2
0	19	0.54	1
0	19	0.57	2
0	19	0.58	3
0	19	0.59	1
0	19	0.6	3
0	19	0.62	2
0	19	0.63	3
0	19	0.64	1
0	19	0.65	3
0	19	0.66	4
0	19	0.67	2
0	19	0.68	2
0	19	0.69	5
0	19	0.7	1
0	19	0.71	2
0	19	0.72	3
0	19	0.73	3
0	19	0.74	3
0	19	0.75	3
0	19	0.76	4
0	19	0.77	3
0	19	0.78	2
0	19	0.79	5
0	19	0.8	4
0	19	0.81	3
0	19	0.82	8
0	19	0.83	3
0	19	0.84	7
0	19	0.85	2
0	19	0.86	3
0	19	0.87	2
0	19	0.88	2
0	19	0.89	3
0	19	0.9	5
0	19	0.91	2
0	19	0.92	3
0	19	0.93	1
0	19	0.94	4
0	19	0.95	5
0	19	0.96	3
0	19	0.97	1
0	19	0.98	8
0	19	0.99	6
0	20	0.01	2
0	20	0.02	3
0	20	0.06	2
0	20	0.07	2
0	20	0.11	1
0	20	0.12	1
0	20	0.14	1
0	20	0.15	2
0	20	0.16	2
0	20	0.17	2
0	20	0.19	1
0	20	0.2	2
0	20	0.21	1
0	20	0.22	1
0	20	0.24	3
0	20	0.27	1
0	20	0.28	1
0	20	0.3	1
0	20	0.31	2
0	20	0.32	3
0	20	0.33	1
0	20	0.34	1
0	20	0.35	2
0	20	0.37	5
0	20	0.38	2
0	20	0.39	3
0	20	0.4	3
0	20	0.41	1
0	20	0.42	1
0	20	0.44	1
0	20	0.45	3
0	20	0.46	1
0	20	0.5	1
0	20	0.51	2
0	20	0.52	2
0	20	0.53	4
0	20	0.54	4
0	20	0.55	2
0	20	0.56	4
0	20	0.57	3
0	20	0.58	2
0	20	0.59	5
0	20	0.6	2
0	20	0.61	3
0	20	0.62	9
0	20	0.63	4
0	20	0.64	3
0	20	0.65	1
0	20	0.66	2
0	20	0.67	2
0	20	0.69	4
0	20	0.7	2
0	20	0.71	1
0	20	0.72	4
0	20	0.73	4
0	20	0.74	2
0	20	0.75	4
0	20	0.76	5
0	20	0.77	5
0	20	0.78	8
