Anc	Der	PanelFreq	Num
0	1	0.01	143
0	1	0.02	124
0	1	0.03	132
0	1	0.04	118
0	1	0.05	115
0	1	0.06	134
0	1	0.07	127
0	1	0.08	142
0	1	0.09	123
0	1	0.1	113
0	1	0.11	119
0	1	0.12	102
0	1	0.13	106
0	1	0.14	93
0	1	0.15	109
0	1	0.16	109
0	1	0.17	136
0	1	0.18	120
0	1	0.19	97
0	1	0.2	137
0	1	0.21	123
0	1	0.22	98
0	1	0.23	117
0	1	0.24	131
0	1	0.25	100
0	1	0.26	124
0	1	0.27	105
0	1	0.28	151
0	1	0.29	112
0	1	0.3	121
0	1	0.31	141
0	1	0.32	115
0	1	0.33	131
0	1	0.34	116
0	1	0.35	137
0	1	0.36	104
0	1	0.37	125
0	1	0.38	123
0	1	0.39	96
0	1	0.4	103
0	1	0.41	130
0	1	0.42	106
0	1	0.43	112
0	1	0.44	114
0	1	0.45	125
0	1	0.46	104
0	1	0.47	132
0	1	0.48	114
0	1	0.49	110
0	1	0.5	127
0	1	0.51	92
0	1	0.52	128
0	1	0.53	103
0	1	0.54	109
0	1	0.55	113
0	1	0.56	109
0	1	0.57	102
0	1	0.58	124
0	1	0.59	122
0	1	0.6	137
0	1	0.61	119
0	1	0.62	117
0	1	0.63	122
0	1	0.64	125
0	1	0.65	116
0	1	0.66	118
0	1	0.67	112
0	1	0.68	111
0	1	0.69	120
0	1	0.7	128
0	1	0.71	112
0	1	0.72	185
0	1	0.73	101
0	1	0.74	130
0	1	0.75	91
0	1	0.76	150
0	1	0.77	123
0	1	0.78	121
0	1	0.79	106
0	1	0.8	125
0	1	0.81	127
0	1	0.82	107
0	1	0.83	134
0	1	0.84	130
0	1	0.85	124
0	1	0.86	110
0	1	0.87	124
0	1	0.88	150
0	1	0.89	101
0	1	0.9	104
0	1	0.91	123
0	1	0.92	114
0	1	0.93	122
0	1	0.94	130
0	1	0.95	104
0	1	0.96	113
0	1	0.97	95
0	1	0.98	108
0	1	0.99	135
0	10	0.17	1
0	10	0.22	1
0	10	0.31	1
0	10	0.41	1
0	10	0.57	1
0	10	0.61	2
0	10	0.66	1
0	10	0.69	1
0	10	0.7	2
0	10	0.71	1
0	10	0.74	2
0	10	0.76	1
0	10	0.78	1
0	10	0.8	1
0	10	0.81	1
0	10	0.82	1
0	10	0.85	1
0	10	0.87	1
0	10	0.9	2
0	10	0.93	1
0	10	0.98	1
0	10	0.99	1
0	11	0.11	1
0	11	0.44	1
0	11	0.51	1
0	11	0.78	1
0	11	0.8	1
0	12	0.42	1
0	12	0.45	1
0	12	0.62	1
0	12	0.9	1
0	14	0.99	1
0	2	0.01	95
0	2	0.02	79
0	2	0.03	113
0	2	0.04	100
0	2	0.05	129
0	2	0.06	112
0	2	0.07	103
0	2	0.08	106
0	2	0.09	81
0	2	0.1	117
0	2	0.11	120
0	2	0.12	98
0	2	0.13	116
0	2	0.14	114
0	2	0.15	111
0	2	0.16	113
0	2	0.17	111
0	2	0.18	96
0	2	0.19	117
0	2	0.2	120
0	2	0.21	106
0	2	0.22	104
0	2	0.23	121
0	2	0.24	121
0	2	0.25	76
0	2	0.26	123
0	2	0.27	115
0	2	0.28	141
0	2	0.29	131
0	2	0.3	114
0	2	0.31	127
0	2	0.32	120
0	2	0.33	114
0	2	0.34	135
0	2	0.35	145
0	2	0.36	111
0	2	0.37	120
0	2	0.38	127
0	2	0.39	90
0	2	0.4	124
0	2	0.41	151
0	2	0.42	136
0	2	0.43	108
0	2	0.44	106
0	2	0.45	94
0	2	0.46	102
0	2	0.47	155
0	2	0.48	127
0	2	0.49	116
0	2	0.5	150
0	2	0.51	96
0	2	0.52	132
0	2	0.53	123
0	2	0.54	140
0	2	0.55	154
0	2	0.56	131
0	2	0.57	132
0	2	0.58	129
0	2	0.59	143
0	2	0.6	126
0	2	0.61	146
0	2	0.62	151
0	2	0.63	145
0	2	0.64	131
0	2	0.65	144
0	2	0.66	139
0	2	0.67	137
0	2	0.68	161
0	2	0.69	152
0	2	0.7	151
0	2	0.71	140
0	2	0.72	172
0	2	0.73	170
0	2	0.74	163
0	2	0.75	128
0	2	0.76	140
0	2	0.77	147
0	2	0.78	159
0	2	0.79	126
0	2	0.8	146
0	2	0.81	154
0	2	0.82	161
0	2	0.83	158
0	2	0.84	136
0	2	0.85	152
0	2	0.86	169
0	2	0.87	143
0	2	0.88	161
0	2	0.89	127
0	2	0.9	162
0	2	0.91	159
0	2	0.92	142
0	2	0.93	146
0	2	0.94	159
0	2	0.95	128
0	2	0.96	145
0	2	0.97	150
0	2	0.98	146
0	2	0.99	171
0	3	0.01	70
0	3	0.02	54
0	3	0.03	67
0	3	0.04	67
0	3	0.05	74
0	3	0.06	73
0	3	0.07	70
0	3	0.08	92
0	3	0.09	72
0	3	0.1	79
0	3	0.11	75
0	3	0.12	76
0	3	0.13	75
0	3	0.14	68
0	3	0.15	69
0	3	0.16	81
0	3	0.17	82
0	3	0.18	74
0	3	0.19	77
0	3	0.2	105
0	3	0.21	74
0	3	0.22	68
0	3	0.23	73
0	3	0.24	101
0	3	0.25	79
0	3	0.26	76
0	3	0.27	80
0	3	0.28	99
0	3	0.29	106
0	3	0.3	81
0	3	0.31	83
0	3	0.32	74
0	3	0.33	115
0	3	0.34	85
0	3	0.35	128
0	3	0.36	103
0	3	0.37	85
0	3	0.38	99
0	3	0.39	87
0	3	0.4	105
0	3	0.41	113
0	3	0.42	110
0	3	0.43	75
0	3	0.44	87
0	3	0.45	101
0	3	0.46	90
0	3	0.47	120
0	3	0.48	88
0	3	0.49	95
0	3	0.5	112
0	3	0.51	99
0	3	0.52	116
0	3	0.53	97
0	3	0.54	94
0	3	0.55	109
0	3	0.56	89
0	3	0.57	111
0	3	0.58	114
0	3	0.59	120
0	3	0.6	123
0	3	0.61	129
0	3	0.62	146
0	3	0.63	134
0	3	0.64	112
0	3	0.65	120
0	3	0.66	93
0	3	0.67	108
0	3	0.68	131
0	3	0.69	119
0	3	0.7	162
0	3	0.71	139
0	3	0.72	139
0	3	0.73	141
0	3	0.74	140
0	3	0.75	105
0	3	0.76	124
0	3	0.77	124
0	3	0.78	125
0	3	0.79	87
0	3	0.8	137
0	3	0.81	134
0	3	0.82	137
0	3	0.83	155
0	3	0.84	148
0	3	0.85	158
0	3	0.86	125
0	3	0.87	141
0	3	0.88	186
0	3	0.89	121
0	3	0.9	138
0	3	0.91	153
0	3	0.92	149
0	3	0.93	140
0	3	0.94	145
0	3	0.95	127
0	3	0.96	158
0	3	0.97	131
0	3	0.98	131
0	3	0.99	148
0	4	0.01	34
0	4	0.02	44
0	4	0.03	50
0	4	0.04	34
0	4	0.05	42
0	4	0.06	51
0	4	0.07	46
0	4	0.08	50
0	4	0.09	34
0	4	0.1	43
0	4	0.11	56
0	4	0.12	47
0	4	0.13	63
0	4	0.14	36
0	4	0.15	50
0	4	0.16	44
0	4	0.17	50
0	4	0.18	66
0	4	0.19	55
0	4	0.2	66
0	4	0.21	46
0	4	0.22	39
0	4	0.23	54
0	4	0.24	49
0	4	0.25	37
0	4	0.26	50
0	4	0.27	53
0	4	0.28	53
0	4	0.29	63
0	4	0.3	48
0	4	0.31	50
