0.0009387431	0.2497761	0.2993616	0.2504324	-1527395
0.001081987	0.2494638	0.2986414	0.2469734	-1528576
0.0007876752	0.2506338	0.3080229	0.2587656	-1525662
0.0003837761	0.2525861	0.2972021	0.2574436	-1525098
0.001056892	0.2490626	0.3040901	0.228467	-1529799
0.001053955	0.249407	0.2908524	0.2546431	-1526666
0.0009037984	0.2498099	0.2981772	0.2578051	-1526976
0.001049701	0.2493438	0.2997226	0.2501975	-1527128
0.0002804216	0.2536551	0.2974259	0.4748954	-1529534
0.0006652681	0.2504144	0.3052945	0.2553773	-1527097
0.0006046079	0.2509331	0.3021001	0.2431464	-1526592
0.0004477712	0.2516417	0.2971554	0.2526856	-1528222
0.001001903	0.2496791	0.2987935	0.2457123	-1526852
0.0008475291	0.2498567	0.3059757	0.2516707	-1526107
0.001007245	0.2495413	0.3036993	0.2464856	-1523377
0.001214499	0.2489754	0.3013313	0.2529412	-1528441
0.0006456892	0.2507181	0.2955305	0.2713058	-1525996
0.0008345407	0.2498228	0.2658005	0.3223398	-1528567
0.0009961788	0.249333	0.2997045	0.2483887	-1528689
1e-05	0.2529833	0.2997689	0.2573594	-1524864
0.0005536326	0.2509742	0.300563	0.2499823	-1527317
