Anc	Der	PanelFreq	Num
0	14	0.15	1
0	14	0.35	1
0	14	0.55	1
0	14	0.7	1
0	14	0.85	1
0	14	0.9	1
0	15	0.35	1
0	15	0.85	3
0	15	0.95	2
0	16	0.2	1
0	16	0.35	1
0	16	0.45	1
0	16	0.5	1
0	16	0.55	1
0	16	0.6	3
0	16	0.65	1
0	16	0.7	2
0	16	0.75	2
0	16	0.8	2
0	16	0.85	4
0	16	0.9	5
0	16	0.95	4
0	17	0.4	3
0	17	0.5	3
0	17	0.6	1
0	17	0.65	3
0	17	0.7	1
0	17	0.75	4
0	17	0.8	3
0	17	0.85	1
0	17	0.9	4
0	17	0.95	10
0	18	0.45	1
0	18	0.5	1
0	18	0.55	1
0	18	0.65	4
0	18	0.7	5
0	18	0.75	7
0	18	0.8	2
0	18	0.85	7
0	18	0.9	3
0	18	0.95	7
0	19	0.25	1
0	19	0.3	1
0	19	0.35	1
0	19	0.4	1
0	19	0.45	1
0	19	0.5	1
0	19	0.55	3
0	19	0.6	3
0	19	0.65	3
0	19	0.7	4
0	19	0.75	5
0	19	0.8	5
0	19	0.85	13
0	19	0.9	19
0	19	0.95	14
0	20	0.25	1
0	20	0.3	1
0	20	0.35	1
0	20	0.4	2
0	20	0.5	1
0	20	0.55	2
0	20	0.6	2
0	20	0.65	7
0	20	0.7	4
0	20	0.75	6
0	20	0.8	15
0	20	0.85	17
0	20	0.9	18
0	20	0.95	28
0	21	0.05	2
0	21	0.35	1
0	21	0.45	1
0	21	0.5	1
0	21	0.55	1
0	21	0.6	7
0	21	0.65	3
0	21	0.7	6
0	21	0.75	8
0	21	0.8	20
0	21	0.85	10
0	21	0.9	27
0	21	0.95	29
0	22	0.25	1
0	22	0.35	2
0	22	0.45	1
0	22	0.5	3
0	22	0.6	3
0	22	0.65	2
0	22	0.7	7
0	22	0.75	8
0	22	0.8	22
0	22	0.85	37
0	22	0.9	31
0	22	0.95	42
0	23	0.35	1
0	23	0.4	1
0	23	0.5	6
0	23	0.55	5
0	23	0.6	8
0	23	0.65	6
0	23	0.7	6
0	23	0.75	16
0	23	0.8	16
0	23	0.85	32
0	23	0.9	43
0	23	0.95	61
0	24	0.25	1
0	24	0.4	2
0	24	0.45	1
0	24	0.5	5
0	24	0.55	6
0	24	0.6	8
0	24	0.65	5
0	24	0.7	7
0	24	0.75	24
0	24	0.8	24
0	24	0.85	37
0	24	0.9	48
0	24	0.95	76
0	25	0.35	1
0	25	0.4	3
0	25	0.45	3
0	25	0.5	4
0	25	0.55	5
0	25	0.6	7
0	25	0.65	12
0	25	0.7	17
0	25	0.75	16
0	25	0.8	32
0	25	0.85	35
0	25	0.9	51
0	25	0.95	100
0	26	0.35	1
0	26	0.4	4
0	26	0.45	2
0	26	0.5	5
0	26	0.55	8
0	26	0.6	7
0	26	0.65	10
0	26	0.7	16
0	26	0.75	28
0	26	0.8	35
0	26	0.85	49
0	26	0.9	66
0	26	0.95	89
0	27	0.15	1
0	27	0.2	1
0	27	0.35	1
0	27	0.4	1
0	27	0.45	2
0	27	0.5	3
0	27	0.55	3
0	27	0.6	5
0	27	0.65	7
0	27	0.7	18
0	27	0.75	30
0	27	0.8	41
0	27	0.85	50
0	27	0.9	57
0	27	0.95	128
0	28	0.35	1
0	28	0.4	2
0	28	0.45	2
0	28	0.5	5
0	28	0.55	4
0	28	0.6	13
0	28	0.65	12
0	28	0.7	15
0	28	0.75	25
0	28	0.8	31
0	28	0.85	62
0	28	0.9	70
0	28	0.95	113
0	29	0.15	1
0	29	0.4	3
0	29	0.45	3
0	29	0.5	3
0	29	0.55	4
0	29	0.6	10
0	29	0.65	10
0	29	0.7	12
0	29	0.75	24
0	29	0.8	42
0	29	0.85	56
0	29	0.9	87
0	29	0.95	117
0	30	0.4	2
0	30	0.45	2
0	30	0.5	2
0	30	0.55	4
0	30	0.6	9
0	30	0.65	12
0	30	0.7	11
0	30	0.75	21
0	30	0.8	43
0	30	0.85	51
0	30	0.9	66
0	30	0.95	135
0	31	0.35	2
0	31	0.4	2
0	31	0.45	1
0	31	0.5	3
0	31	0.55	4
0	31	0.6	9
0	31	0.65	5
0	31	0.7	16
0	31	0.75	26
0	31	0.8	34
0	31	0.85	46
0	31	0.9	50
0	31	0.95	116
0	32	0.4	5
0	32	0.45	1
0	32	0.5	2
0	32	0.55	3
0	32	0.6	4
0	32	0.65	6
0	32	0.7	8
0	32	0.75	15
0	32	0.8	24
0	32	0.85	40
0	32	0.9	66
0	32	0.95	107
0	33	0.3	2
0	33	0.35	2
0	33	0.45	2
0	33	0.5	2
0	33	0.6	6
0	33	0.65	5
0	33	0.7	13
0	33	0.75	17
0	33	0.8	27
0	33	0.85	38
0	33	0.9	44
0	33	0.95	97
0	34	0.45	1
0	34	0.5	1
0	34	0.55	3
0	34	0.6	1
0	34	0.65	2
0	34	0.7	7
0	34	0.75	11
0	34	0.8	22
0	34	0.85	35
0	34	0.9	50
0	34	0.95	78
0	35	0.35	1
0	35	0.45	2
0	35	0.5	2
0	35	0.55	1
0	35	0.6	2
0	35	0.65	4
0	35	0.7	3
0	35	0.75	14
0	35	0.8	12
0	35	0.85	18
0	35	0.9	29
0	35	0.95	67
0	36	0.45	1
0	36	0.55	1
0	36	0.6	1
0	36	0.65	5
0	36	0.7	4
0	36	0.75	9
0	36	0.8	11
0	36	0.85	25
0	36	0.9	38
0	36	0.95	62
0	37	0.65	1
0	37	0.7	7
0	37	0.75	8
0	37	0.8	11
0	37	0.85	23
0	37	0.9	20
0	37	0.95	51
0	38	0.5	2
0	38	0.6	1
0	38	0.65	1
0	38	0.7	1
0	38	0.75	7
0	38	0.8	6
0	38	0.85	12
0	38	0.9	18
0	38	0.95	36
0	39	0.55	1
0	39	0.6	1
0	39	0.65	2
0	39	0.7	1
0	39	0.75	3
0	39	0.8	5
0	39	0.85	14
0	39	0.9	16
0	39	0.95	23
0	40	0.65	1
0	40	0.7	1
0	40	0.75	3
0	40	0.8	4
0	40	0.85	8
0	40	0.9	15
0	40	0.95	24
0	41	0.5	1
0	41	0.65	2
0	41	0.7	3
0	41	0.8	3
0	41	0.85	3
0	41	0.9	15
0	41	0.95	16
0	42	0.7	1
0	42	0.75	1
0	42	0.8	1
0	42	0.85	1
0	42	0.9	5
0	42	0.95	9
0	43	0.8	2
0	43	0.85	2
0	43	0.9	4
0	43	0.95	8
0	44	0.75	1
0	44	0.8	1
0	44	0.85	5
0	44	0.9	1
0	44	0.95	4
0	45	0.85	2
0	45	0.9	3
0	45	0.95	3
0	46	0.9	1
0	46	0.95	2
0	47	0.9	1
0	47	0.95	1
0	48	0.95	1
0	49	0.8	1
0	50	0.95	1
0	51	0.95	1
0	52	0.85	1
0	54	0.9	1
1	11	0.35	1
1	11	0.85	1
1	12	0.35	1
1	12	0.75	1
1	12	0.95	1
1	13	0.85	1
1	13	0.95	1
1	14	0.6	1
1	14	0.65	1
1	14	0.7	1
1	14	0.75	1
1	14	0.8	1
1	14	0.85	1
1	15	0.05	1
1	15	0.15	1
1	15	0.4	1
1	15	0.45	3
