0.1000974	0.2499453	0.5173392	0.4889478	-2474085
0.09998901	0.2515761	0.5168062	0.4905046	-2471403
0.1000644	0.2490695	0.5171611	0.4939092	-2472312
0.1001527	0.2498816	0.515842	0.4934992	-2473480
0.1000312	0.2500025	0.5150321	0.495181	-2472003
0.1001485	0.2505829	0.5189024	0.4960339	-2472747
0.1001805	0.2494829	0.5130811	0.4900268	-2471724
0.1001183	0.250485	0.5168128	0.4708386	-2477029
0.0999736	0.2504719	0.5175891	0.4959933	-2472741
0.1001761	0.2501799	0.5195238	0.4806883	-2474679
0.1002388	0.2494909	0.513967	0.4916223	-2476872
0.1001345	0.2513999	0.5183733	0.4942999	-2472513
0.1001617	0.2496878	0.5188142	0.4929063	-2474519
0.10016	0.2505552	0.5152581	0.4832839	-2474650
0.1001693	0.250226	0.5194513	0.4911747	-2472555
0.100232	0.2491935	0.5158996	0.4881756	-2473780
0.0999715	0.2510507	0.5166431	0.4914051	-2473028
0.1003768	0.2501599	0.5176779	0.4908122	-2475110
0.09996403	0.2505596	0.5181785	0.4877311	-2473787
0.1000271	0.2504162	0.5224175	0.4880457	-2474216
0.1001581	0.2498121	0.5173962	0.4856828	-2475026
