Anc	Der	PanelFreq	Num
0	11	0.86	1
0	12	0.6	1
0	12	0.69	1
0	12	0.73	1
0	12	0.9	1
0	13	0.37	1
0	13	0.55	1
0	13	0.59	2
0	13	0.68	2
0	13	0.72	1
0	13	0.88	1
0	13	0.91	1
0	13	0.97	1
0	13	0.99	1
0	14	0.56	2
0	14	0.58	2
0	14	0.71	1
0	14	0.72	1
0	14	0.85	2
0	14	0.89	1
0	14	0.9	2
0	14	0.91	1
0	14	0.92	1
0	14	0.93	1
0	14	0.95	1
0	14	0.97	1
0	14	0.98	2
0	15	0.01	1
0	15	0.03	1
0	15	0.13	1
0	15	0.15	1
0	15	0.28	1
0	15	0.34	1
0	15	0.39	1
0	15	0.42	1
0	15	0.44	1
0	15	0.46	1
0	15	0.48	1
0	15	0.5	1
0	15	0.55	2
0	15	0.61	1
0	15	0.63	1
0	15	0.65	1
0	15	0.66	1
0	15	0.7	1
0	15	0.73	2
0	15	0.77	1
0	15	0.78	1
0	15	0.81	2
0	15	0.82	1
0	15	0.85	2
0	15	0.86	2
0	15	0.9	2
0	15	0.91	2
0	15	0.92	3
0	15	0.94	2
0	15	0.97	1
0	16	0.02	1
0	16	0.05	1
0	16	0.08	1
0	16	0.09	1
0	16	0.14	1
0	16	0.16	1
0	16	0.17	1
0	16	0.2	1
0	16	0.21	1
0	16	0.23	2
0	16	0.28	2
0	16	0.31	1
0	16	0.33	2
0	16	0.34	1
0	16	0.41	1
0	16	0.44	1
0	16	0.45	1
0	16	0.46	1
0	16	0.53	1
0	16	0.54	2
0	16	0.55	2
0	16	0.57	1
0	16	0.58	1
0	16	0.6	1
0	16	0.61	2
0	16	0.62	1
0	16	0.63	1
0	16	0.64	2
0	16	0.65	4
0	16	0.69	1
0	16	0.71	1
0	16	0.72	1
0	16	0.73	1
0	16	0.76	2
0	16	0.77	2
0	16	0.79	2
0	16	0.8	2
0	16	0.81	2
0	16	0.82	2
0	16	0.84	1
0	16	0.85	1
0	16	0.87	1
0	16	0.88	1
0	16	0.89	2
0	16	0.9	1
0	16	0.91	3
0	16	0.92	1
0	16	0.93	1
0	16	0.94	3
0	16	0.95	1
0	16	0.96	2
0	16	0.99	1
0	17	0.02	1
0	17	0.1	1
0	17	0.11	1
0	17	0.15	1
0	17	0.16	1
0	17	0.18	1
0	17	0.2	2
0	17	0.23	2
0	17	0.24	1
0	17	0.26	2
0	17	0.27	1
0	17	0.28	1
0	17	0.29	3
0	17	0.31	1
0	17	0.35	1
0	17	0.39	1
0	17	0.4	1
0	17	0.41	1
0	17	0.44	2
0	17	0.45	3
0	17	0.46	3
0	17	0.47	2
0	17	0.48	1
0	17	0.49	1
0	17	0.5	2
0	17	0.52	2
0	17	0.55	3
0	17	0.56	2
0	17	0.57	3
0	17	0.59	1
0	17	0.6	5
0	17	0.61	1
0	17	0.62	1
0	17	0.63	1
0	17	0.65	3
0	17	0.67	2
0	17	0.68	1
0	17	0.69	1
0	17	0.7	1
0	17	0.71	1
0	17	0.72	2
0	17	0.73	4
0	17	0.74	4
0	17	0.75	4
0	17	0.76	1
0	17	0.77	1
0	17	0.78	4
0	17	0.8	2
0	17	0.81	1
0	17	0.82	5
0	17	0.83	5
0	17	0.84	1
0	17	0.85	1
0	17	0.86	1
0	17	0.87	1
0	17	0.88	1
0	17	0.89	2
0	17	0.9	1
0	17	0.91	4
0	17	0.93	2
0	17	0.94	3
0	17	0.95	2
0	17	0.96	2
0	17	0.97	3
0	17	0.98	4
0	17	0.99	2
0	18	0.02	1
0	18	0.05	1
0	18	0.06	1
0	18	0.09	1
0	18	0.1	1
0	18	0.12	1
0	18	0.13	1
0	18	0.16	1
0	18	0.17	1
0	18	0.2	1
0	18	0.21	3
0	18	0.23	1
0	18	0.24	1
0	18	0.25	1
0	18	0.26	3
0	18	0.27	1
0	18	0.29	1
0	18	0.3	1
0	18	0.31	2
0	18	0.32	1
0	18	0.33	3
0	18	0.34	1
0	18	0.36	1
0	18	0.37	1
0	18	0.38	1
0	18	0.4	3
0	18	0.42	2
0	18	0.43	3
0	18	0.44	1
0	18	0.45	3
0	18	0.46	1
0	18	0.47	2
0	18	0.48	4
0	18	0.52	1
0	18	0.53	4
0	18	0.54	1
0	18	0.55	1
0	18	0.56	2
0	18	0.57	1
0	18	0.58	3
0	18	0.59	2
0	18	0.6	2
0	18	0.61	2
0	18	0.63	1
0	18	0.65	1
0	18	0.66	2
0	18	0.67	1
0	18	0.68	5
0	18	0.69	1
0	18	0.7	5
0	18	0.72	4
0	18	0.73	4
0	18	0.74	3
0	18	0.75	4
0	18	0.76	2
0	18	0.77	1
0	18	0.78	2
0	18	0.79	1
0	18	0.8	5
0	18	0.81	1
0	18	0.82	5
0	18	0.83	4
0	18	0.84	3
0	18	0.85	3
0	18	0.86	2
0	18	0.87	3
0	18	0.88	6
0	18	0.89	8
0	18	0.9	4
0	18	0.91	4
0	18	0.92	4
0	18	0.93	3
0	18	0.94	2
0	18	0.95	3
0	18	0.96	3
0	18	0.97	1
0	18	0.98	2
0	18	0.99	3
0	19	0.01	1
0	19	0.02	1
0	19	0.03	1
0	19	0.04	1
0	19	0.05	1
0	19	0.08	1
0	19	0.1	2
0	19	0.12	1
0	19	0.14	2
0	19	0.16	2
0	19	0.18	1
0	19	0.19	3
0	19	0.22	3
0	19	0.23	1
0	19	0.24	3
0	19	0.25	3
0	19	0.26	2
0	19	0.27	1
0	19	0.3	2
0	19	0.32	1
0	19	0.33	3
0	19	0.34	1
0	19	0.35	1
0	19	0.37	1
0	19	0.38	2
0	19	0.39	3
0	19	0.41	3
0	19	0.42	2
0	19	0.43	3
0	19	0.44	3
0	19	0.45	5
0	19	0.46	2
0	19	0.47	1
0	19	0.48	3
0	19	0.49	5
0	19	0.5	4
0	19	0.51	4
0	19	0.53	3
0	19	0.54	2
0	19	0.55	4
0	19	0.56	5
0	19	0.57	6
0	19	0.58	4
0	19	0.59	2
0	19	0.6	1
0	19	0.61	3
0	19	0.62	2
0	19	0.63	1
0	19	0.64	4
0	19	0.65	4
0	19	0.66	3
0	19	0.67	5
0	19	0.68	4
0	19	0.69	7
0	19	0.7	12
0	19	0.71	6
0	19	0.72	9
0	19	0.73	3
0	19	0.74	9
0	19	0.75	3
0	19	0.76	6
0	19	0.77	11
0	19	0.78	3
0	19	0.79	5
0	19	0.8	5
0	19	0.81	5
0	19	0.82	8
0	19	0.83	15
0	19	0.84	6
0	19	0.85	8
0	19	0.86	5
0	19	0.87	7
0	19	0.88	6
0	19	0.89	6
0	19	0.9	4
0	19	0.91	4
0	19	0.92	8
