Anc	Der	PanelFreq	Num
0	12	0.63	1
0	12	0.77	1
0	12	0.84	1
0	12	0.89	1
0	12	0.93	1
0	13	0.66	1
0	13	0.89	1
0	13	0.92	1
0	14	0.66	1
0	14	0.71	1
0	14	0.79	1
0	14	0.86	1
0	14	0.87	1
0	14	0.89	1
0	14	0.97	2
0	15	0.45	1
0	15	0.54	1
0	15	0.56	1
0	15	0.57	1
0	15	0.69	2
0	15	0.75	1
0	15	0.83	1
0	15	0.88	1
0	15	0.9	1
0	15	0.94	2
0	15	0.95	1
0	15	0.99	1
0	16	0.56	1
0	16	0.57	1
0	16	0.59	2
0	16	0.65	3
0	16	0.66	1
0	16	0.77	1
0	16	0.78	1
0	16	0.82	1
0	16	0.83	1
0	16	0.84	1
0	16	0.87	1
0	16	0.88	1
0	16	0.89	3
0	16	0.9	1
0	16	0.92	3
0	16	0.94	4
0	16	0.95	1
0	16	0.96	1
0	16	0.98	2
0	16	0.99	1
0	17	0.14	1
0	17	0.36	1
0	17	0.39	1
0	17	0.53	1
0	17	0.54	3
0	17	0.67	1
0	17	0.68	1
0	17	0.73	1
0	17	0.75	1
0	17	0.77	3
0	17	0.78	3
0	17	0.79	2
0	17	0.82	2
0	17	0.83	1
0	17	0.84	2
0	17	0.85	1
0	17	0.86	1
0	17	0.87	2
0	17	0.88	2
0	17	0.89	1
0	17	0.9	3
0	17	0.92	2
0	17	0.93	1
0	17	0.94	3
0	17	0.95	1
0	17	0.96	1
0	17	0.98	2
0	18	0.05	1
0	18	0.07	1
0	18	0.12	1
0	18	0.3	1
0	18	0.37	1
0	18	0.54	1
0	18	0.55	1
0	18	0.59	1
0	18	0.64	1
0	18	0.68	1
0	18	0.71	1
0	18	0.72	1
0	18	0.75	1
0	18	0.79	1
0	18	0.8	3
0	18	0.83	2
0	18	0.84	1
0	18	0.85	2
0	18	0.86	1
0	18	0.87	5
0	18	0.88	1
0	18	0.89	2
0	18	0.9	1
0	18	0.91	1
0	18	0.92	1
0	18	0.93	6
0	18	0.94	3
0	18	0.95	3
0	18	0.96	3
0	18	0.97	6
0	18	0.98	4
0	18	0.99	3
0	19	0.28	1
0	19	0.37	1
0	19	0.39	1
0	19	0.41	1
0	19	0.44	1
0	19	0.48	1
0	19	0.54	1
0	19	0.55	2
0	19	0.56	1
0	19	0.62	2
0	19	0.64	2
0	19	0.65	3
0	19	0.66	1
0	19	0.67	1
0	19	0.69	1
0	19	0.71	2
0	19	0.73	2
0	19	0.74	1
0	19	0.76	1
0	19	0.77	5
0	19	0.78	2
0	19	0.79	3
0	19	0.8	1
0	19	0.81	1
0	19	0.82	1
0	19	0.83	2
0	19	0.84	4
0	19	0.86	6
0	19	0.87	9
0	19	0.88	3
0	19	0.89	2
0	19	0.9	2
0	19	0.91	1
0	19	0.92	6
0	19	0.93	6
0	19	0.94	10
0	19	0.95	2
0	19	0.96	2
0	19	0.97	3
0	19	0.98	3
0	19	0.99	9
0	20	0.28	1
0	20	0.31	1
0	20	0.36	1
0	20	0.42	1
0	20	0.44	1
0	20	0.48	1
0	20	0.49	1
0	20	0.54	1
0	20	0.55	1
0	20	0.57	1
0	20	0.59	1
0	20	0.6	1
0	20	0.61	1
0	20	0.64	2
0	20	0.65	1
0	20	0.66	1
0	20	0.67	2
0	20	0.68	1
0	20	0.69	1
0	20	0.71	2
0	20	0.72	3
0	20	0.73	6
0	20	0.74	1
0	20	0.75	2
0	20	0.76	2
0	20	0.77	2
0	20	0.78	4
0	20	0.79	1
0	20	0.8	3
0	20	0.81	4
0	20	0.82	5
0	20	0.83	2
0	20	0.84	3
0	20	0.85	5
0	20	0.86	6
0	20	0.87	6
0	20	0.88	6
0	20	0.9	6
0	20	0.91	3
0	20	0.92	8
0	20	0.93	6
0	20	0.94	4
0	20	0.95	7
0	20	0.96	9
0	20	0.97	10
0	20	0.98	8
0	20	0.99	11
0	21	0.2	1
0	21	0.36	1
0	21	0.38	1
0	21	0.46	1
0	21	0.49	2
0	21	0.5	1
0	21	0.51	1
0	21	0.52	2
0	21	0.54	2
0	21	0.59	2
0	21	0.6	1
0	21	0.61	2
0	21	0.62	1
0	21	0.64	3
0	21	0.65	2
0	21	0.66	2
0	21	0.67	1
0	21	0.69	4
0	21	0.7	3
0	21	0.71	1
0	21	0.72	2
0	21	0.73	3
0	21	0.74	2
0	21	0.75	1
0	21	0.76	5
0	21	0.77	3
0	21	0.79	4
0	21	0.8	1
0	21	0.81	1
0	21	0.82	6
0	21	0.83	4
0	21	0.84	5
0	21	0.85	4
0	21	0.86	4
0	21	0.87	10
0	21	0.88	6
0	21	0.89	6
0	21	0.9	9
0	21	0.91	11
0	21	0.92	9
0	21	0.93	6
0	21	0.94	9
0	21	0.95	15
0	21	0.96	14
0	21	0.97	12
0	21	0.98	8
0	21	0.99	11
0	22	0.27	1
0	22	0.37	1
0	22	0.4	1
0	22	0.42	1
0	22	0.44	2
0	22	0.46	1
0	22	0.47	2
