Anc	Der	PanelFreq	Num
0	14	0.66	1
0	15	0.06	1
0	15	0.7	1
0	15	0.71	1
0	15	0.75	1
0	15	0.79	1
0	16	0.31	1
0	16	0.43	1
0	16	0.47	1
0	16	0.51	1
0	16	0.64	1
0	16	0.66	1
0	17	0.24	1
0	17	0.87	1
0	17	0.92	1
0	17	0.93	1
0	18	0.4	1
0	18	0.77	1
0	18	0.78	1
0	18	0.87	1
0	18	0.89	1
0	18	0.94	1
0	18	0.96	1
0	18	0.97	1
0	19	0.48	1
0	19	0.65	1
0	19	0.67	1
0	19	0.71	1
0	19	0.77	1
0	19	0.8	1
0	19	0.82	1
0	19	0.85	1
0	19	0.92	1
0	19	0.94	1
0	19	0.96	2
0	19	0.99	1
0	20	0.33	1
0	20	0.59	1
0	20	0.7	1
0	20	0.78	1
0	20	0.84	1
0	20	0.87	1
0	20	0.9	1
0	20	0.91	1
0	20	0.97	1
0	20	0.98	2
0	21	0.66	1
0	21	0.7	1
0	21	0.75	1
0	21	0.76	1
0	21	0.77	2
0	21	0.78	1
0	21	0.79	1
0	21	0.86	2
0	21	0.87	1
0	21	0.88	1
0	21	0.89	1
0	21	0.95	1
0	21	0.97	2
0	22	0.37	1
0	22	0.66	2
0	22	0.7	1
0	22	0.73	1
0	22	0.75	1
0	22	0.77	1
0	22	0.84	1
0	22	0.85	1
0	22	0.87	2
0	22	0.89	1
0	22	0.9	1
0	22	0.91	2
0	22	0.95	2
0	22	0.97	1
0	22	0.98	3
0	23	0.39	1
0	23	0.65	1
0	23	0.67	1
0	23	0.68	1
0	23	0.74	1
0	23	0.76	2
0	23	0.77	1
0	23	0.8	1
0	23	0.81	2
0	23	0.83	1
0	23	0.84	1
0	23	0.85	2
0	23	0.86	2
0	23	0.87	3
0	23	0.88	1
0	23	0.9	1
0	23	0.93	1
0	23	0.99	1
0	24	0.52	1
0	24	0.63	1
0	24	0.64	1
0	24	0.67	1
0	24	0.7	1
0	24	0.72	1
0	24	0.77	1
0	24	0.79	1
0	24	0.8	1
0	24	0.83	1
0	24	0.84	1
0	24	0.88	1
0	24	0.9	1
0	24	0.92	1
0	24	0.94	2
0	24	0.96	1
0	24	0.97	4
0	24	0.98	1
0	24	0.99	1
0	25	0.36	1
0	25	0.51	1
0	25	0.52	1
0	25	0.6	1
0	25	0.79	1
0	25	0.8	1
0	25	0.81	1
0	25	0.84	1
0	25	0.85	1
0	25	0.88	1
0	25	0.89	1
0	25	0.92	2
0	25	0.94	2
0	25	0.95	1
0	25	0.97	3
0	25	0.98	1
0	26	0.46	2
0	26	0.52	1
0	26	0.6	1
0	26	0.74	1
0	26	0.77	1
0	26	0.78	2
0	26	0.79	1
0	26	0.81	2
0	26	0.82	1
0	26	0.84	1
0	26	0.85	1
0	26	0.89	1
0	26	0.9	3
0	26	0.91	1
0	26	0.94	2
0	26	0.95	1
0	26	0.98	3
0	27	0.48	1
0	27	0.5	1
0	27	0.64	1
0	27	0.74	1
0	27	0.75	1
0	27	0.79	1
0	27	0.81	1
0	27	0.82	1
0	27	0.84	1
0	27	0.87	1
0	27	0.89	1
0	27	0.91	3
0	27	0.92	1
0	27	0.93	2
0	27	0.94	1
0	27	0.96	4
0	27	0.97	2
0	27	0.98	3
0	27	0.99	3
0	28	0.65	1
0	28	0.74	1
0	28	0.76	1
0	28	0.78	1
0	28	0.79	3
