0.001036468	0.04957692	0.1124419	0.09943987	-1335906
0.001176656	0.04934217	0.1155398	0.09701632	-1332790
0.001122013	0.04851756	0.1160218	0.07163801	-1335545
0.001006158	0.05029177	0.07144757	0.1747266	-1334348
0.001155942	0.0501375	0.01910212	0.8762491	-1384358
0.001084226	0.05012007	0.1417407	0.05104458	-1334617
0.001136035	0.0502502	0.1004885	0.1311859	-1337910
0.001208754	0.04899014	0.1076766	0.1113713	-1340016
0.001203996	0.04845117	0.1079411	0.1235591	-1336397
0.001186242	0.04928809	0.1143011	0.1009004	-1333585
0.001208577	0.04894953	0.1165023	0.09728754	-1336601
0.001167488	0.04939324	0.113678	0.1007472	-1333745
0.001190573	0.0487744	0.06940712	0.1749292	-1334580
0.001191763	0.04934515	0.0938165	0.1406889	-1335798
0.001269243	0.04718383	0.1148824	0.2359159	-1339005
0.001181206	0.04941303	0.02025377	0.5604679	-1354056
0.001142496	0.04892555	0.1255035	0.08609787	-1337796
0.001188753	0.04794559	0.06462009	0.2184841	-1336580
0.001196061	0.04889194	0.119573	0.1133568	-1335903
0.001189004	0.04939573	0.09093919	0.1410484	-1336786
0.001064544	0.04970009	0.07148042	0.1560282	-1337101
0.001120498	0.04894672	0.1082993	0.09691487	-1336732
0.001245218	0.04817464	0.0789768	0.1674803	-1334501
0.001195464	0.04921138	0.06677454	0.1842323	-1337116
0.001222871	0.04891334	0.2663248	0.08377725	-1344674
0.001117937	0.04897599	0.1118911	0.09805933	-1334573
0.001215303	0.04863902	0.1324355	0.05732965	-1337170
0.001208216	0.04984263	0.1076428	0.1013741	-1336992
0.001184547	0.04803763	0.1377082	0.1790751	-1339829
0.001168904	0.04909314	0.1136998	0.09676609	-1332809
0.001199586	0.04951585	0.1339784	0.07576444	-1341061
0.001188487	0.0492839	0.09813739	0.170453	-1336832
0.001008579	0.05091435	0.07500447	0.8730917	-1385124
0.001172699	0.04926361	0.05974066	0.184135	-1340247
0.001211133	0.04930192	0.1251631	0.1011383	-1336973
0.001179479	0.0496047	0.1394251	0.03382822	-1335471
0.001115577	0.04943786	0.1052269	0.1271255	-1333365
0.001218137	0.0488683	0.1397768	0.05940829	-1338018
0.001172487	0.04941394	0.05349199	0.2863199	-1338089
0.001217551	0.04908482	0.1267707	0.07470993	-1331934
0.001164177	0.04974724	0.1249401	0.086517	-1335163
0.001222891	0.04867288	0.1126877	0.09893101	-1337523
0.001056805	0.05106278	0.1068226	0.1458311	-1334373
0.001168465	0.04825952	0.2082563	0.07983084	-1335927
0.001095919	0.04828833	0.07284183	0.1941394	-1333300
0.001147641	0.04956846	0.1012887	0.1262078	-1332137
0.001153108	0.04933243	0.1155862	0.1094499	-1334290
0.001138747	0.04888765	0.1148408	0.07323406	-1337713
0.001113547	0.04886058	0.06891616	0.2026086	-1338422
0.001147866	0.04953442	0.1168811	0.09076025	-1335603
0.001040113	0.05101955	0.08384565	0.2679924	-1339783
0.001223641	0.04879755	0.1118315	0.1038779	-1339261
0.001089612	0.05077324	0.08610254	0.2480194	-1335923
0.001113995	0.04927999	0.105429	0.1101093	-1339151
0.001117705	0.04972876	0.1052321	0.1202767	-1339935
0.001193799	0.04917844	0.1068158	0.1210428	-1339251
