Anc	Der	PanelFreq	Num
0	12	0.9	1
0	13	0.65	1
0	13	0.8	1
0	13	0.85	1
0	14	0.55	1
0	14	0.75	1
0	14	0.85	2
0	14	0.9	1
0	14	0.95	1
0	15	0.45	1
0	15	0.5	1
0	15	0.7	2
0	15	0.75	1
0	15	0.8	2
0	15	0.85	1
0	15	0.9	1
0	16	0.35	1
0	16	0.4	1
0	16	0.45	1
0	16	0.5	1
0	16	0.55	1
0	16	0.6	1
0	16	0.65	1
0	16	0.7	2
0	16	0.75	2
0	16	0.8	2
0	16	0.85	4
0	16	0.9	4
0	16	0.95	7
0	17	0.15	1
0	17	0.4	2
0	17	0.55	1
0	17	0.6	4
0	17	0.65	2
0	17	0.7	5
0	17	0.75	2
0	17	0.8	1
0	17	0.85	10
0	17	0.9	5
0	17	0.95	11
0	18	0.3	1
0	18	0.4	1
0	18	0.45	1
0	18	0.5	1
0	18	0.55	3
0	18	0.6	2
0	18	0.65	1
0	18	0.7	4
0	18	0.75	6
0	18	0.8	6
0	18	0.85	9
0	18	0.9	17
0	18	0.95	24
0	19	0.2	2
0	19	0.25	2
0	19	0.4	3
0	19	0.45	1
0	19	0.5	2
0	19	0.55	1
0	19	0.6	7
0	19	0.65	4
0	19	0.7	6
0	19	0.75	10
0	19	0.8	8
0	19	0.85	20
0	19	0.9	19
0	19	0.95	19
0	20	0.05	1
0	20	0.35	1
0	20	0.45	1
0	20	0.5	1
0	20	0.55	4
0	20	0.6	3
0	20	0.65	5
0	20	0.7	9
0	20	0.75	9
0	20	0.8	13
0	20	0.85	27
0	20	0.9	28
0	20	0.95	42
0	21	0.3	2
0	21	0.4	2
0	21	0.45	3
0	21	0.5	2
0	21	0.55	4
0	21	0.6	6
0	21	0.65	6
0	21	0.7	10
0	21	0.75	15
0	21	0.8	14
0	21	0.85	39
0	21	0.9	51
0	21	0.95	47
0	22	0.3	2
0	22	0.35	1
0	22	0.4	2
0	22	0.45	2
0	22	0.5	2
0	22	0.55	3
0	22	0.6	5
0	22	0.65	6
0	22	0.7	11
0	22	0.75	21
0	22	0.8	19
0	22	0.85	43
0	22	0.9	50
0	22	0.95	52
0	23	0.2	1
0	23	0.25	1
0	23	0.45	2
0	23	0.5	4
0	23	0.55	7
