0.001114456	0.09954327	0.1172499	0.09076333	-1491028
0.001125723	0.0988816	0.1431864	0.004386362	-1490795
0.001163575	0.09948542	0.1176651	0.08698458	-1490071
0.001131735	0.09801305	0.1480586	0.09955401	-1493024
0.001004499	0.1006004	0.06859701	0.1062426	-1487219
0.001160443	0.09919598	0.1088326	0.1046173	-1490075
0.001263126	0.09401635	0.223492	0.05438722	-1499425
0.001137055	0.09975668	0.1058135	0.1108872	-1491383
0.001165738	0.09967818	0.1199999	0.08602047	-1494471
0.001200758	0.09729668	0.04552542	0.2713843	-1494321
0.001000833	0.0997999	0.133617	0.05527753	-1490279
0.001156407	0.09919255	0.1462816	0.0277626	-1491272
0.001121737	0.09968812	0.1116224	0.103964	-1490026
0.001161025	0.09899581	0.1051337	0.1173646	-1486554
0.001062448	0.1014287	0.0736646	0.1736939	-1491846
0.00115496	0.09953753	0.1079406	0.1169374	-1489311
0.001028199	0.09870342	0.1079658	0.1096556	-1489150
0.00112017	0.09992031	0.1008686	0.1265274	-1487393
0.00118091	0.09892949	0.1084827	0.1118152	-1490550
0.001161298	0.09615993	0.1596445	0.1234124	-1490772
0.00116934	0.09895558	0.1300035	0.05459271	-1494765
