0.001064075	0.09965921	0.5370073	0.5118006	-1170999
0.001075381	0.09941538	0.5386573	0.5036733	-1168753
0.001045597	0.09999191	0.5276816	0.5402365	-1173485
0.0008073814	0.1009312	0.5334256	0.6042123	-1172486
0.001028719	0.09951699	0.548731	0.5100546	-1169040
0.001066262	0.09967028	0.5330161	0.4989679	-1173241
0.0009748062	0.1000693	0.5331862	0.5120872	-1172557
0.00104403	0.09951967	0.526394	0.5424645	-1171400
0.0008242639	0.1011363	0.519149	0.5812282	-1169734
0.001048536	0.09968094	0.5078441	0.5800277	-1171862
0.0003247902	0.1048018	0.616146	0.6741661	-1173270
0.001072205	0.1001042	0.4843979	0.6313576	-1173335
0.001099633	0.09940294	0.5353056	0.5107953	-1171663
0.0003689758	0.1048789	0.2731214	0.8113581	-1176763
0.001110433	0.09963512	0.5383569	0.5034737	-1169674
0.000382375	0.1044806	0.6415437	0.4326407	-1178434
0.001005436	0.09993957	0.5327962	0.5170523	-1168415
0.001087954	0.09928536	0.54018	0.5088205	-1170272
0.001069257	0.09933203	0.5359566	0.5063566	-1171718
0.0009525639	0.1001842	0.5470165	0.4947911	-1169921
0.001113389	0.09946014	0.5399975	0.504963	-1171470
